Age,Attrition,BusinessTravel,DailyRate,Department_x,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole_x,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Name,Department_y,JobRole_y,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility
55,No,Travel_Rarely,1311,Research & Development,2,3,Life Sciences,1,505,3,Female,97,3,4,Manager,4,Single,16659,23258,2,Y,Yes,13,3,3,80,0,30,2,3,5,4,1,2,Nayantara Chakrabarti,HR,Recruitment Specialist,96,88.12,90.16,3.6,81.36,40,3.4,29,No
24,No,Travel_Rarely,1371,Sales,10,4,Marketing,1,507,4,Female,77,3,2,Sales Executive,3,Divorced,4260,5915,1,Y,Yes,12,3,4,80,1,5,2,4,5,2,0,3,Hansh Manda,IT,Data Analyst,74,68.5,76.43,3.6,82.21,44,5.0,10,No
30,No,Travel_Rarely,202,Sales,2,1,Technical Degree,1,508,3,Male,72,3,1,Sales Representative,2,Married,2476,17434,1,Y,No,18,3,1,80,1,1,3,3,1,0,0,0,Seher Uppal,Finance,Accountant,94,94.19,78.77,5.0,75.44,55,4.1,5,Yes
26,Yes,Travel_Frequently,575,Research & Development,3,1,Technical Degree,1,510,3,Male,73,3,1,Research Scientist,1,Single,3102,6582,0,Y,No,22,4,3,80,0,7,2,3,6,4,0,4,Madhav Randhawa,IT,Data Analyst,89,76.11,96.2,4.7,70.51,52,4.3,9,Yes
22,No,Travel_Rarely,253,Research & Development,11,3,Medical,1,511,1,Female,43,3,1,Research Scientist,2,Married,2244,24440,1,Y,No,13,3,4,80,1,2,1,3,2,1,1,2,Umang Kapur,Sales,Business Development,89,67.18,82.28,4.4,99.62,45,4.0,18,No
36,No,Travel_Rarely,164,Sales,2,2,Medical,1,513,2,Male,61,2,3,Sales Executive,3,Married,7596,3809,1,Y,No,13,3,2,80,2,10,2,3,10,9,9,0,Pranay Swaminathan,Finance,Auditor,97,64.41,81.82,3.2,89.68,35,4.1,6,Yes
30,Yes,Travel_Frequently,464,Research & Development,4,3,Technical Degree,1,514,3,Male,40,3,1,Research Scientist,4,Single,2285,3427,9,Y,Yes,23,4,3,80,0,3,4,3,1,0,0,0,Vedika Chaudhari,IT,Cybersecurity Specialist,86,70.24,97.27,4.2,72.96,36,4.7,10,Yes
37,No,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,1,515,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,Y,No,12,3,3,80,1,18,2,2,18,7,12,17,Manikya Ravel,Sales,Sales Executive,77,83.58,97.72,3.2,92.64,40,3.3,26,No
40,No,Travel_Rarely,759,Sales,2,2,Marketing,1,516,4,Female,46,3,2,Sales Executive,2,Divorced,5715,22553,7,Y,No,12,3,3,80,2,8,5,3,5,4,1,3,Kiaan Majumdar,Finance,Accountant,92,66.85,95.78,4.4,94.94,49,4.0,0,No
42,No,Travel_Rarely,201,Research & Development,1,4,Life Sciences,1,517,2,Female,95,3,1,Laboratory Technician,1,Divorced,2576,20490,3,Y,No,16,3,2,80,1,8,5,3,5,2,1,2,Anya Dugar,Marketing,Marketing Executive,76,88.04,77.68,3.5,94.58,48,4.2,23,No
37,No,Travel_Rarely,1305,Research & Development,10,4,Life Sciences,1,518,3,Male,49,3,2,Manufacturing Director,2,Single,4197,21123,2,Y,Yes,12,3,4,80,0,18,2,2,1,0,0,1,Badal Bal,Sales,Account Manager,69,70.35,75.84,3.6,86.64,40,3.5,5,No
43,No,Travel_Rarely,982,Research & Development,12,3,Life Sciences,1,520,1,Male,59,2,4,Research Director,2,Divorced,14336,4345,1,Y,No,11,3,3,80,1,25,3,3,25,10,3,9,Kimaya Kara,Sales,Business Development,51,72.99,78.19,4.3,87.46,39,3.0,6,No
40,No,Travel_Rarely,555,Research & Development,2,3,Medical,1,521,2,Female,78,2,2,Laboratory Technician,3,Married,3448,13436,6,Y,No,22,4,2,80,1,20,3,3,1,0,0,0,Zaina Mangat,HR,Employee Relations,85,92.0,98.81,4.3,97.01,43,4.0,20,No
54,No,Travel_Rarely,821,Research & Development,5,2,Medical,1,522,1,Male,86,3,5,Research Director,1,Married,19406,8509,4,Y,No,11,3,3,80,1,24,4,2,4,2,1,2,Samar Shankar,Sales,Sales Executive,75,83.43,99.94,3.5,75.94,38,3.5,28,No
34,No,Non-Travel,1381,Sales,4,4,Marketing,1,523,3,Female,72,3,2,Sales Executive,3,Married,6538,12740,9,Y,No,15,3,1,80,1,6,3,3,3,2,1,2,Gokul Sahota,Marketing,Content Strategist,72,92.76,95.33,4.2,86.88,55,5.0,24,No
31,No,Travel_Rarely,480,Research & Development,7,2,Medical,1,524,2,Female,31,3,2,Manufacturing Director,1,Married,4306,4156,1,Y,No,12,3,2,80,1,13,5,1,13,10,3,12,Sumer Bhatt,Finance,Financial Analyst,65,89.75,98.77,4.9,82.95,55,4.7,12,No
43,No,Travel_Frequently,313,Research & Development,21,3,Medical,1,525,4,Male,61,3,1,Laboratory Technician,4,Married,2258,15238,7,Y,No,20,4,1,80,1,8,1,3,3,2,1,2,Divit Sodhi,IT,Software Engineer,59,84.48,95.34,4.3,73.02,47,3.9,24,No
43,No,Travel_Rarely,1473,Research & Development,8,4,Other,1,526,3,Female,74,3,2,Healthcare Representative,3,Divorced,4522,2227,4,Y,Yes,14,3,4,80,0,8,3,3,5,2,0,2,Mannat Swamy,HR,Recruitment Specialist,97,90.95,96.87,3.2,84.85,53,4.3,13,Yes
25,No,Travel_Rarely,891,Sales,4,2,Life Sciences,1,527,2,Female,99,2,2,Sales Executive,4,Single,4487,12090,1,Y,Yes,11,3,2,80,0,5,3,3,5,4,1,3,Mamooty Kannan,Sales,Account Manager,96,88.12,97.29,4.9,98.77,35,4.7,29,Yes
37,No,Non-Travel,1063,Research & Development,25,5,Medical,1,529,2,Female,72,3,2,Research Scientist,3,Married,4449,23866,3,Y,Yes,15,3,1,80,2,15,2,3,13,11,10,7,Priyansh Bir,Finance,Auditor,87,70.49,75.59,3.3,73.42,53,4.0,14,No
31,No,Travel_Rarely,329,Research & Development,1,2,Life Sciences,1,530,4,Male,98,2,1,Laboratory Technician,1,Married,2218,16193,1,Y,No,12,3,3,80,1,4,3,3,4,2,3,2,Kashvi Barad,HR,Employee Relations,64,81.13,79.07,4.6,96.63,41,3.6,25,No
39,No,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,1,531,2,Male,52,3,5,Manager,3,Divorced,19197,8213,1,Y,Yes,14,3,3,80,1,21,3,3,21,8,1,6,Manjari Devi,Marketing,Marketing Executive,59,80.17,76.09,4.3,99.94,37,3.5,0,No
56,No,Travel_Frequently,906,Sales,6,3,Life Sciences,1,532,3,Female,86,4,4,Sales Executive,1,Married,13212,18256,9,Y,No,11,3,4,80,3,36,0,2,7,7,7,7,Bhamini Saran,Marketing,Content Strategist,77,89.32,96.53,3.5,87.41,37,4.6,2,No
30,No,Travel_Rarely,1082,Sales,12,3,Technical Degree,1,533,2,Female,83,3,2,Sales Executive,3,Single,6577,19558,0,Y,No,11,3,2,80,0,6,6,3,5,4,4,4,Ojas Shah,HR,HR Manager,93,90.12,96.29,4.8,70.51,48,4.9,28,Yes
41,No,Travel_Rarely,645,Sales,1,3,Marketing,1,534,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,Y,No,16,3,3,80,1,10,2,3,10,7,0,7,Aaina Vyas,HR,Recruitment Specialist,61,91.1,96.19,4.0,78.2,44,4.3,3,No
28,No,Travel_Rarely,1300,Research & Development,17,2,Medical,1,536,3,Male,79,3,2,Laboratory Technician,1,Divorced,4558,13535,1,Y,No,12,3,4,80,1,10,2,3,10,0,1,8,Anaya Ram,HR,HR Manager,99,72.1,97.29,3.4,98.61,53,4.9,28,Yes
25,Yes,Travel_Rarely,688,Research & Development,3,3,Medical,1,538,1,Male,91,3,1,Laboratory Technician,1,Married,4031,9396,5,Y,No,13,3,3,80,1,6,5,3,2,2,0,2,Aradhya Ghosh,IT,Data Analyst,64,79.25,87.33,3.0,79.82,54,4.3,0,No
52,No,Travel_Rarely,319,Research & Development,3,3,Medical,1,543,4,Male,39,2,3,Manufacturing Director,3,Married,7969,19609,2,Y,Yes,14,3,3,80,0,28,4,3,5,4,0,4,Heer Ram,HR,Recruitment Specialist,57,66.79,90.47,3.3,90.56,46,4.3,0,No
45,No,Travel_Rarely,192,Research & Development,10,2,Life Sciences,1,544,1,Male,69,3,1,Research Scientist,4,Married,2654,9655,3,Y,No,21,4,4,80,2,8,3,2,2,2,0,2,Reyansh Sankaran,Marketing,Content Strategist,71,86.19,86.7,4.1,96.78,47,4.3,30,No
52,No,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,1,546,4,Female,30,3,4,Manager,4,Married,16555,10310,2,Y,No,13,3,4,80,0,31,2,1,5,2,1,4,Anay Kothari,Finance,Accountant,79,81.67,83.12,4.7,95.37,45,4.4,6,No
42,No,Travel_Frequently,532,Research & Development,29,2,Life Sciences,1,547,1,Female,92,3,2,Research Scientist,3,Divorced,4556,12932,2,Y,No,11,3,2,80,1,19,3,3,5,4,0,2,Anay Gara,Sales,Business Development,76,88.54,92.4,4.3,83.46,37,3.0,6,No
30,No,Travel_Rarely,317,Research & Development,2,3,Life Sciences,1,548,3,Female,43,1,2,Manufacturing Director,4,Single,6091,24793,2,Y,No,20,4,3,80,0,11,2,3,5,4,0,2,Trisha Batra,Marketing,Content Strategist,76,63.76,96.59,3.1,81.24,51,3.1,1,No
60,No,Travel_Rarely,422,Research & Development,7,3,Life Sciences,1,549,1,Female,41,3,5,Manager,1,Married,19566,3854,5,Y,No,11,3,4,80,0,33,5,1,29,8,11,10,Rasha Deshpande,HR,Recruitment Specialist,62,77.84,93.31,4.4,74.95,47,4.5,16,No
46,No,Travel_Rarely,1485,Research & Development,18,3,Medical,1,550,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810,26314,2,Y,No,14,3,3,80,1,19,5,2,10,7,0,8,Rohan Jaggi,Finance,Financial Analyst,74,84.21,88.22,3.8,73.89,52,4.9,29,No
42,No,Travel_Frequently,1368,Research & Development,28,4,Technical Degree,1,551,4,Female,88,2,2,Healthcare Representative,4,Married,4523,4386,0,Y,No,11,3,4,80,3,7,4,4,6,5,0,4,Armaan Gara,Sales,Business Development,84,83.61,84.64,3.2,95.22,41,4.3,4,No
24,Yes,Travel_Rarely,1448,Sales,1,1,Technical Degree,1,554,1,Female,62,3,1,Sales Representative,2,Single,3202,21972,1,Y,Yes,16,3,2,80,0,6,4,3,5,3,1,4,Gokul Kamdar,HR,HR Manager,78,64.0,75.75,4.1,75.71,49,3.0,6,No
34,Yes,Travel_Frequently,296,Sales,6,2,Marketing,1,555,4,Female,33,1,1,Sales Representative,3,Divorced,2351,12253,0,Y,No,16,3,4,80,1,3,3,2,2,2,1,0,Miraya Bhat,HR,HR Manager,82,83.17,89.62,3.5,79.13,40,3.8,0,No
38,No,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,1,556,4,Male,42,3,1,Laboratory Technician,4,Married,1702,12106,1,Y,Yes,23,4,3,80,1,1,3,3,1,0,0,0,Anaya Rana,HR,Recruitment Specialist,82,94.36,76.02,3.9,76.0,47,3.3,1,No
40,No,Travel_Rarely,1398,Sales,2,4,Life Sciences,1,558,3,Female,79,3,5,Manager,3,Married,18041,13022,0,Y,No,14,3,4,80,0,21,2,3,20,15,1,12,Ishaan Goel,Finance,Auditor,96,84.77,86.72,3.7,70.3,41,4.1,28,Yes
26,No,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,1,560,1,Female,90,3,1,Research Scientist,4,Divorced,2886,3032,1,Y,No,22,4,2,80,2,3,3,1,3,2,0,2,Mannat Choudhury,IT,Software Engineer,55,87.69,78.35,4.2,84.61,45,3.5,26,No
30,No,Non-Travel,1400,Research & Development,3,3,Life Sciences,1,562,3,Male,53,3,1,Laboratory Technician,4,Married,2097,16734,4,Y,No,15,3,3,80,1,9,3,1,5,3,1,4,Heer Tara,HR,Employee Relations,68,90.72,90.17,4.4,97.05,39,3.5,25,No
29,No,Travel_Rarely,986,Research & Development,3,4,Medical,1,564,2,Male,93,2,3,Research Director,3,Married,11935,21526,1,Y,No,18,3,3,80,0,10,2,3,10,2,0,7,Pihu Sheth,IT,Cybersecurity Specialist,85,79.87,94.92,4.9,74.9,45,4.1,9,No
29,Yes,Travel_Rarely,408,Research & Development,25,5,Technical Degree,1,565,3,Female,71,2,1,Research Scientist,2,Married,2546,18300,5,Y,No,16,3,2,80,0,6,2,4,2,2,1,1,Inaaya  Sane,IT,Software Engineer,100,74.52,97.04,4.4,82.64,46,4.5,11,Yes
19,Yes,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,566,1,Male,52,2,1,Human Resources,4,Single,2564,18437,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0,Aarna Kakar,Sales,Business Development,70,65.11,86.18,4.1,90.61,45,4.1,10,No
30,No,Non-Travel,1398,Sales,22,4,Other,1,567,3,Female,69,3,3,Sales Executive,1,Married,8412,2890,0,Y,No,11,3,3,80,0,10,3,3,9,8,7,8,Miraan Ramaswamy,Marketing,SEO Specialist,95,73.83,86.48,3.0,93.52,44,4.4,28,Yes
57,No,Travel_Rarely,210,Sales,29,3,Marketing,1,568,1,Male,56,2,4,Manager,4,Divorced,14118,22102,3,Y,No,12,3,3,80,1,32,3,2,1,0,0,0,Sana Cherian,Marketing,Content Strategist,72,83.52,88.48,3.8,98.34,36,3.9,24,No
50,No,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,1,569,2,Male,88,2,4,Manager,3,Married,17046,9314,0,Y,No,15,3,2,80,1,28,2,3,27,10,15,7,Sumer Swaminathan,Sales,Business Development,76,60.12,95.76,4.8,88.72,43,4.8,8,No
30,No,Non-Travel,1116,Research & Development,2,3,Medical,1,571,3,Female,49,3,1,Laboratory Technician,4,Single,2564,7181,0,Y,No,14,3,3,80,0,12,2,2,11,7,6,7,Zain Kalla,Sales,Sales Executive,80,76.23,86.22,4.3,98.27,47,4.4,10,No
60,No,Travel_Frequently,1499,Sales,28,3,Marketing,1,573,3,Female,80,2,3,Sales Executive,1,Married,10266,2845,4,Y,No,19,3,4,80,0,22,5,4,18,13,13,11,Kartik Saraf,Sales,Account Manager,66,83.37,86.69,4.0,95.46,52,3.3,11,No
47,No,Travel_Rarely,983,Research & Development,2,2,Medical,1,574,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070,7389,5,Y,No,13,3,3,80,3,20,2,3,5,0,0,4,Indrans Dara,Sales,Sales Executive,98,74.36,90.87,4.0,77.73,48,3.3,18,No
46,No,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,575,1,Male,51,3,4,Research Director,3,Married,17861,2288,6,Y,No,13,3,3,80,0,26,2,1,3,2,0,1,Zoya Wali,Finance,Auditor,99,77.28,91.44,4.6,74.89,43,3.0,10,No
35,No,Travel_Rarely,144,Research & Development,22,3,Life Sciences,1,577,4,Male,46,1,1,Laboratory Technician,3,Single,4230,19225,0,Y,No,15,3,3,80,0,6,2,3,5,4,4,3,Kismat Yohannan,IT,Data Analyst,88,91.3,75.36,3.9,74.87,54,4.9,12,Yes
54,No,Travel_Rarely,548,Research & Development,8,4,Life Sciences,1,578,3,Female,42,3,2,Laboratory Technician,3,Single,3780,23428,7,Y,No,11,3,3,80,0,19,3,3,1,0,0,0,Indranil Brahmbhatt,Sales,Sales Executive,83,89.41,98.91,4.8,77.04,47,4.7,18,No
34,No,Travel_Rarely,1303,Research & Development,2,4,Life Sciences,1,579,4,Male,62,2,1,Research Scientist,3,Divorced,2768,8416,3,Y,No,12,3,3,80,1,14,3,3,7,3,5,7,Sumer Swamy,HR,Recruitment Specialist,57,78.22,95.6,3.7,71.12,41,3.9,8,No
46,No,Travel_Rarely,1125,Sales,10,3,Marketing,1,580,3,Female,94,2,3,Sales Executive,4,Married,9071,11563,2,Y,Yes,19,3,3,80,1,15,3,3,3,2,1,2,Lavanya Thakkar,Finance,Auditor,100,62.65,76.84,3.1,86.22,41,4.5,22,Yes
31,No,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,1,581,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,14394,1,Y,No,25,4,4,80,1,13,6,4,13,8,0,8,Indranil Rau,HR,HR Manager,79,64.23,76.08,4.0,97.84,53,3.4,30,No
33,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,1,582,2,Male,56,3,3,Manager,3,Married,13610,24619,7,Y,Yes,12,3,4,80,0,15,2,4,7,6,7,7,Uthkarsh Joshi,Sales,Account Manager,58,87.83,87.97,4.9,95.34,38,4.3,22,No
33,Yes,Travel_Rarely,587,Research & Development,10,1,Medical,1,584,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,6705,7,Y,No,13,3,1,80,3,8,2,3,4,3,1,3,Badal Raja,HR,Recruitment Specialist,80,75.55,76.44,4.9,76.7,36,3.7,21,No
30,No,Travel_Rarely,413,Sales,7,1,Marketing,1,585,4,Male,57,3,1,Sales Representative,2,Single,2983,18398,0,Y,No,14,3,1,80,0,4,3,3,3,2,1,2,Ayesha Divan,Finance,Auditor,72,89.78,91.59,4.5,79.4,36,4.6,28,No
35,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,1,586,4,Male,72,3,3,Healthcare Representative,3,Married,7632,14295,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,Adah Dara,Sales,Business Development,87,71.76,84.21,3.1,88.25,35,3.5,19,No
31,Yes,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,587,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,Y,No,12,3,1,80,0,12,2,3,1,0,0,0,Lakshit Kannan,IT,Software Engineer,90,69.04,89.72,4.2,87.04,42,4.0,6,No
34,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,1,590,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Y,Yes,15,3,3,80,3,11,2,3,3,2,0,2,Advik Tara,IT,Cybersecurity Specialist,85,86.81,78.35,3.5,82.22,40,3.8,16,No
42,No,Travel_Frequently,1474,Research & Development,5,2,Other,1,591,2,Male,97,3,1,Laboratory Technician,3,Married,2093,9260,4,Y,No,17,3,4,80,1,8,4,3,2,2,2,0,Aradhya Dhingra,IT,Software Engineer,82,76.73,93.71,3.2,78.61,44,3.4,2,No
36,No,Non-Travel,635,Sales,10,4,Medical,1,592,2,Male,32,3,3,Sales Executive,4,Single,9980,15318,1,Y,No,14,3,4,80,0,10,3,2,10,3,9,7,Misha Dixit,Marketing,Marketing Executive,81,87.97,89.2,4.9,93.53,43,4.9,16,No
22,Yes,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,1,593,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,Y,No,16,3,3,80,0,4,3,3,2,2,1,2,Nakul Maharaj,Sales,Business Development,79,94.29,84.05,3.4,87.2,47,4.6,11,No
48,No,Travel_Rarely,163,Sales,2,5,Marketing,1,595,2,Female,37,3,2,Sales Executive,4,Married,4051,19658,2,Y,No,14,3,1,80,1,14,2,3,9,7,6,7,Sana Goda,Sales,Sales Executive,54,79.33,88.08,3.7,99.08,44,4.2,10,No
55,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,597,1,Female,83,3,4,Manager,2,Single,16835,9873,3,Y,No,23,4,4,80,0,37,2,3,10,9,7,7,Aniruddh Sathe,Marketing,Content Strategist,53,84.57,82.76,3.0,97.42,36,4.1,20,No
41,No,Non-Travel,267,Sales,10,2,Life Sciences,1,599,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,7,Y,No,14,3,4,80,0,16,3,3,14,3,1,10,Nishith Dhar,Marketing,SEO Specialist,55,83.29,97.13,3.6,86.25,38,4.2,15,No
35,No,Travel_Rarely,619,Sales,1,3,Marketing,1,600,2,Male,85,3,2,Sales Executive,3,Married,4717,18659,9,Y,No,11,3,3,80,0,15,2,3,11,9,6,9,Veer Kurian,HR,Employee Relations,77,88.91,93.05,3.3,94.78,41,4.6,29,No
40,No,Travel_Rarely,302,Research & Development,6,3,Life Sciences,1,601,2,Female,75,3,4,Manufacturing Director,3,Single,13237,20364,7,Y,No,15,3,3,80,0,22,3,3,20,6,5,13,Yakshit Agrawal,Finance,Auditor,61,84.35,89.95,3.3,71.31,53,4.1,0,No
39,No,Travel_Frequently,443,Research & Development,8,1,Life Sciences,1,602,3,Female,48,3,1,Laboratory Technician,3,Married,3755,17872,1,Y,No,11,3,1,80,1,8,3,3,8,3,0,7,Samar Chatterjee,Marketing,Marketing Executive,80,64.93,96.54,3.3,86.84,47,3.6,21,No
31,No,Travel_Rarely,828,Sales,2,1,Life Sciences,1,604,2,Male,77,3,2,Sales Executive,4,Single,6582,8346,4,Y,Yes,13,3,3,80,0,10,2,4,6,5,0,5,Saanvi Salvi,HR,Recruitment Specialist,73,69.48,78.91,4.2,87.13,51,3.6,27,No
42,No,Travel_Rarely,319,Research & Development,24,3,Medical,1,605,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,Khushi Kala,Marketing,Marketing Executive,73,64.77,81.71,4.1,79.82,40,5.0,13,No
45,No,Travel_Rarely,561,Sales,2,3,Other,1,606,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,Ivana Rout,IT,Data Analyst,60,68.54,95.63,4.9,95.98,55,4.5,26,No
26,Yes,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,608,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Kiaan Rana,Sales,Sales Executive,58,70.82,93.52,3.6,74.5,54,4.3,5,No
29,No,Travel_Rarely,232,Research & Development,19,3,Technical Degree,1,611,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,Divij Sahni,Sales,Sales Executive,84,82.72,76.55,4.1,75.77,41,4.6,11,No
33,No,Travel_Rarely,922,Research & Development,1,5,Medical,1,612,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Dharmajan Karpe,Marketing,SEO Specialist,50,89.21,88.87,4.1,99.63,39,4.1,25,No
31,No,Travel_Rarely,688,Sales,7,3,Life Sciences,1,613,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,Vedika Bahl,HR,Recruitment Specialist,61,75.58,84.37,4.2,88.93,55,4.1,7,No
18,Yes,Travel_Frequently,1306,Sales,5,3,Marketing,1,614,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Nirvi Golla,IT,Cybersecurity Specialist,75,81.58,87.21,3.8,94.68,53,4.7,10,No
40,No,Non-Travel,1094,Sales,28,3,Other,1,615,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,Y,No,15,3,3,80,1,20,2,3,1,0,0,1,Bhamini Bose,HR,Recruitment Specialist,61,60.06,89.49,4.6,83.51,47,4.7,20,No
41,No,Non-Travel,509,Research & Development,2,4,Other,1,616,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7,Mahika Reddy,Marketing,SEO Specialist,82,81.69,76.35,3.8,92.1,37,4.7,25,No
26,No,Travel_Rarely,775,Sales,29,2,Medical,1,618,1,Male,45,3,2,Sales Executive,3,Divorced,4306,4267,5,Y,No,12,3,1,80,2,8,5,3,0,0,0,0,Hrishita Kapadia,Finance,Accountant,51,62.86,93.55,3.5,94.9,54,3.3,3,No
35,No,Travel_Rarely,195,Sales,1,3,Medical,1,620,1,Female,80,3,2,Sales Executive,3,Single,4859,6698,1,Y,No,16,3,4,80,0,5,3,3,5,4,0,3,Zain Kata,IT,Software Engineer,69,77.21,93.77,4.9,90.3,46,4.8,10,No
34,No,Travel_Rarely,258,Sales,21,4,Life Sciences,1,621,4,Male,74,4,2,Sales Executive,4,Single,5337,19921,1,Y,No,12,3,4,80,0,10,3,3,10,7,5,7,Dhruv Kashyap,IT,Cybersecurity Specialist,74,69.61,94.39,3.2,99.53,47,4.7,25,No
26,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,622,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Y,Yes,18,3,2,80,0,1,3,1,1,0,0,0,Krish Chaudhry,HR,Employee Relations,90,60.81,95.26,3.0,80.46,53,3.4,4,No
37,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,1,623,2,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,Y,No,17,3,4,80,0,12,3,4,6,5,1,2,Jivin Wagle,IT,Software Engineer,55,78.79,79.19,3.8,89.39,45,3.7,28,No
46,No,Travel_Frequently,1034,Research & Development,18,1,Medical,1,624,1,Female,86,3,3,Healthcare Representative,3,Married,10527,8984,5,Y,No,11,3,4,80,0,28,3,2,2,2,1,2,Veer Sabharwal,HR,HR Manager,56,83.63,81.27,4.6,86.4,50,3.1,0,No
41,No,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,625,2,Female,91,3,4,Manager,1,Married,16595,5626,7,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,Navya Issac,HR,Employee Relations,67,70.79,79.98,3.2,95.85,48,4.5,30,No
37,No,Non-Travel,142,Sales,9,4,Medical,1,626,1,Male,69,3,3,Sales Executive,2,Divorced,8834,24666,1,Y,No,13,3,4,80,1,9,6,3,9,5,7,7,Zain Tak,IT,Data Analyst,66,91.39,91.09,3.7,77.82,46,4.2,29,No
52,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630,4,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,Y,Yes,12,3,2,80,2,18,3,3,10,9,6,9,Hazel Dara,HR,HR Manager,97,79.49,81.48,4.1,99.52,46,4.0,6,No
32,Yes,Non-Travel,1474,Sales,11,4,Other,1,631,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2,Mannat Krishna,Marketing,SEO Specialist,65,72.96,99.55,3.4,71.72,53,3.3,29,No
24,No,Travel_Frequently,535,Sales,24,3,Medical,1,632,4,Male,38,3,1,Sales Representative,4,Married,2400,5530,0,Y,No,13,3,3,80,2,3,3,3,2,2,2,1,Pihu Mand,Sales,Sales Executive,74,88.34,75.18,3.6,79.61,42,4.8,25,No
38,No,Travel_Rarely,1495,Research & Development,10,3,Medical,1,634,3,Female,76,3,2,Healthcare Representative,3,Married,9824,22174,3,Y,No,19,3,3,80,1,18,4,3,1,0,0,0,Jayesh Aggarwal,IT,Data Analyst,98,68.26,96.69,4.2,84.69,45,4.7,16,Yes
37,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,1,635,2,Female,65,3,2,Manufacturing Director,2,Married,6447,15701,6,Y,No,12,3,2,80,1,8,2,2,6,5,4,3,Miraan Walia,Sales,Sales Executive,73,74.59,80.39,3.5,84.75,36,4.7,25,No
